sp_id,sp_gq_id,age,sex
936676762,450001497,23,M
936676761,450001497,22,M
936676760,450001497,19,M
936676759,450001497,24,M
936676758,450001497,21,M
936676757,450001497,24,M
936676756,450001497,23,M
936676755,450001497,19,M
936676754,450001497,21,M
936676850,450001497,19,F
936676851,450001497,28,F
936676852,450001497,19,F
936676853,450001497,21,F
936676854,450001497,22,F
936676855,450001497,21,F
936676856,450001497,22,F
936676857,450001497,22,F
936676858,450001497,20,F
936676859,450001497,18,F
936676860,450001497,19,F
936676749,450001497,19,M
936676748,450001497,19,M
936676747,450001497,21,M
936676746,450001497,22,M
936676745,450001497,18,M
936676744,450001497,27,M
936676743,450001497,21,M
936676742,450001497,22,M
936676741,450001497,25,M
936676740,450001497,19,M
936676739,450001497,22,M
936676738,450001497,24,M
936676737,450001497,22,M
936676736,450001497,17,M
936676765,450001497,21,M
936676766,450001497,21,M
936676767,450001497,19,M
936676784,450001497,23,M
936676788,450001497,18,M
936676789,450001497,21,M
936676868,450001497,18,F
936676869,450001497,22,F
936676870,450001497,19,F
936676871,450001497,20,F
936676872,450001497,19,F
936676873,450001497,19,F
936676783,450001497,19,M
936676782,450001497,21,M
936676751,450001497,19,M
936676752,450001497,22,M
936676753,450001497,30,M
936676874,450001497,19,F
936676875,450001497,19,F
936676876,450001497,24,F
936676877,450001497,23,F
936676878,450001497,21,F
936676879,450001497,22,F
936676880,450001497,19,F
936676881,450001497,21,F
936676882,450001497,23,F
936676883,450001497,19,F
936676884,450001497,20,F
936676885,450001497,22,F
936676886,450001497,21,F
936676887,450001497,18,F
936676888,450001497,20,F
936676889,450001497,18,F
936676890,450001497,19,F
936676891,450001497,19,F
936676892,450001497,21,F
936676893,450001497,21,F
936676894,450001497,19,F
936676895,450001497,22,F
936676896,450001497,22,F
936676897,450001497,19,F
936676898,450001497,18,F
936676899,450001497,19,F
936676900,450001497,23,F
936676901,450001497,20,F
936676902,450001497,20,F
936676903,450001497,22,F
936676904,450001497,23,F
936676905,450001497,19,F
936676906,450001497,19,F
936676907,450001497,19,F
936676908,450001497,21,F
936676909,450001497,23,F
936676910,450001497,18,F
936676810,450001497,19,M
936676811,450001497,18,M
936676812,450001497,18,M
936676813,450001497,19,M
936676814,450001497,19,M
936676815,450001497,19,M
936676816,450001497,19,M
936676817,450001497,19,M
936676818,450001497,23,M
936676819,450001497,19,M
936676820,450001497,22,M
936676821,450001497,22,M
936676822,450001497,20,M
936676823,450001497,19,M
936676790,450001497,18,M
936676750,450001497,20,M
936676791,450001497,18,M
936676792,450001497,22,M
936676793,450001497,19,M
936676794,450001497,19,M
936680973,450000647,19,M
936680972,450000647,21,M
936680971,450000647,18,M
936680870,450000647,19,M
936680970,450000647,21,M
936680964,450000647,23,M
936680995,450000647,19,F
936680969,450000647,19,M
936680968,450000647,18,M
936680967,450000647,21,M
936680966,450000647,18,M
936680965,450000647,19,M
936680837,450000647,23,M
936680838,450000647,24,M
936680839,450000647,19,M
936680840,450000647,24,M
936680874,450000647,19,M
936680875,450000647,20,M
936680841,450000647,21,M
936680876,450000647,21,M
936680877,450000647,18,M
936680888,450000647,22,M
936680878,450000647,19,M
936680889,450000647,19,M
936680879,450000647,21,M
936680880,450000647,24,M
936680890,450000647,21,M
936680998,450000647,19,F
936680891,450000647,19,M
936680881,450000647,24,M
936680892,450000647,19,M
936680882,450000647,18,M
936680883,450000647,19,M
936680893,450000647,24,M
936680884,450000647,23,M
936680894,450000647,19,M
936680885,450000647,23,M
936680895,450000647,21,M
936680886,450000647,19,M
936680887,450000647,23,M
936680896,450000647,22,M
936680897,450000647,22,M
936680898,450000647,20,M
936680899,450000647,19,M
936680900,450000647,18,M
936681067,450000647,20,F
936681068,450000647,18,F
936681069,450000647,19,F
936680901,450000647,23,M
936680902,450000647,27,M
936680903,450000647,19,M
936680842,450000647,19,M
936680843,450000647,20,M
936680844,450000647,18,M
936680845,450000647,19,M
936680846,450000647,19,M
936680847,450000647,23,M
936680848,450000647,22,M
936680849,450000647,20,M
936680850,450000647,18,M
936680851,450000647,19,M
936680852,450000647,24,M
936680853,450000647,23,M
936680994,450000647,18,F
936680864,450000647,19,M
936680865,450000647,24,M
936680993,450000647,18,F
936680992,450000647,23,F
936680991,450000647,19,F
936680990,450000647,19,F
936680946,450000647,19,M
936680947,450000647,23,M
936680948,450000647,18,M
936680949,450000647,19,M
936680950,450000647,19,M
936680951,450000647,22,M
936680952,450000647,20,M
936680989,450000647,19,F
936680988,450000647,19,F
936680987,450000647,19,F
936680986,450000647,22,F
936680985,450000647,18,F
936680953,450000647,19,M
936680954,450000647,19,M
936680955,450000647,18,M
936680956,450000647,22,M
936680957,450000647,21,M
936680958,450000647,19,M
936680959,450000647,18,M
936680960,450000647,18,M
936680961,450000647,21,M
936680962,450000647,19,M
936680945,450000647,19,M
936680944,450000647,24,M
936680943,450000647,20,M
936680963,450000647,26,M
936680984,450000647,24,F
936680983,450000647,22,F
936680982,450000647,18,F
936680981,450000647,24,F
936680980,450000647,22,F
936680979,450000647,20,F
936680871,450000647,18,M
936680942,450000647,19,M
936680941,450000647,22,M
936680940,450000647,19,M
936680939,450000647,19,M
936680938,450000647,18,M
936680937,450000647,18,M
936680936,450000647,24,M
936680935,450000647,22,M
936680934,450000647,19,M
936680872,450000647,18,M
936680873,450000647,20,M
936680866,450000647,18,M
936681070,450000647,20,F
936681071,450000647,19,F
936681072,450000647,19,F
936681073,450000647,23,F
936681074,450000647,20,F
936681075,450000647,20,F
936681076,450000647,22,F
936681077,450000647,19,F
936680933,450000647,31,M
936680932,450000647,19,M
936680931,450000647,24,M
936680863,450000647,18,M
936680930,450000647,21,M
936680929,450000647,21,M
936681078,450000647,19,F
936681079,450000647,19,F
936681080,450000647,19,F
936680928,450000647,18,M
936680927,450000647,19,M
936680926,450000647,18,M
936680925,450000647,20,M
936680924,450000647,18,M
936680923,450000647,18,M
936680922,450000647,20,M
936680921,450000647,20,M
936680920,450000647,22,M
936680919,450000647,21,M
936680918,450000647,19,M
936680917,450000647,22,M
936680916,450000647,19,M
936680915,450000647,20,M
936680914,450000647,18,M
936680913,450000647,18,M
936680912,450000647,21,M
936680911,450000647,19,M
936680910,450000647,19,M
936680909,450000647,23,M
936680908,450000647,21,M
936680907,450000647,21,M
936680906,450000647,18,M
936680905,450000647,18,M
936680904,450000647,22,M
936680999,450000647,58,F
936681000,450000647,19,F
936681001,450000647,18,F
936681002,450000647,20,F
936681003,450000647,19,F
936681004,450000647,18,F
936681005,450000647,22,F
936681006,450000647,23,F
936681007,450000647,20,F
936681008,450000647,21,F
936681009,450000647,19,F
936681010,450000647,19,F
936681011,450000647,22,F
936681012,450000647,20,F
936681013,450000647,18,F
936681014,450000647,19,F
936681015,450000647,22,F
936681016,450000647,18,F
936681081,450000647,20,F
936681082,450000647,21,F
936681083,450000647,19,F
936681084,450000647,18,F
936681017,450000647,19,F
936681018,450000647,21,F
936681019,450000647,19,F
936681020,450000647,18,F
936681021,450000647,18,F
936681022,450000647,18,F
936681023,450000647,20,F
936681024,450000647,19,F
936681025,450000647,18,F
936681026,450000647,18,F
936681027,450000647,19,F
936681028,450000647,19,F
936681029,450000647,20,F
936681030,450000647,19,F
936681031,450000647,23,F
936681032,450000647,20,F
936681033,450000647,23,F
936681034,450000647,19,F
936681035,450000647,22,F
936681036,450000647,20,F
936681037,450000647,19,F
936681038,450000647,19,F
936681039,450000647,22,F
936681040,450000647,19,F
936681041,450000647,18,F
936681042,450000647,20,F
936681043,450000647,19,F
936681044,450000647,23,F
936681045,450000647,18,F
936681046,450000647,22,F
936681047,450000647,21,F
936681048,450000647,20,F
936681049,450000647,23,F
936681050,450000647,19,F
936681051,450000647,19,F
936681052,450000647,18,F
936681053,450000647,20,F
936681054,450000647,23,F
936681055,450000647,23,F
936681056,450000647,18,F
936681057,450000647,19,F
936681058,450000647,18,F
936681059,450000647,18,F
936681060,450000647,19,F
936681061,450000647,18,F
936681062,450000647,22,F
936681063,450000647,24,F
936681064,450000647,20,F
936681065,450000647,23,F
936681066,450000647,18,F
936681085,450000647,19,F
936681086,450000647,20,F
936681087,450000647,20,F
936681088,450000647,19,F
936680978,450000647,21,F
936680977,450000647,34,F
936680976,450000647,21,F
936680867,450000647,24,M
936680868,450000647,23,M
936680869,450000647,19,M
936680975,450000647,20,M
936680997,450000647,18,F
936680996,450000647,19,F
936680974,450000647,19,M
936680862,450000647,20,M
936680854,450000647,22,M
936680861,450000647,19,M
936680860,450000647,22,M
936680859,450000647,19,M
936680858,450000647,21,M
936680857,450000647,21,M
936680856,450000647,19,M
936680855,450000647,19,M
936681157,450001498,19,F
936681172,450001498,21,F
936681171,450001498,21,F
936681170,450001498,19,F
936681169,450001498,20,F
936681168,450001498,24,F
936681167,450001498,23,F
936681166,450001498,18,F
936681195,450001498,22,F
936681194,450001498,23,F
936681193,450001498,18,F
936681192,450001498,46,F
936681191,450001498,18,F
936681190,450001498,18,F
936681189,450001498,22,F
936681188,450001498,23,F
936681187,450001498,19,F
936681186,450001498,19,F
936681185,450001498,19,F
936681184,450001498,20,F
936681183,450001498,22,F
936681182,450001498,20,F
936681181,450001498,22,F
936681089,450001498,19,M
936681090,450001498,18,M
936681091,450001498,21,M
936681092,450001498,18,M
936681093,450001498,22,M
936681094,450001498,18,M
936681095,450001498,19,M
936681096,450001498,19,M
936681097,450001498,19,M
936681098,450001498,23,M
936681099,450001498,20,M
936681100,450001498,19,M
936681101,450001498,18,M
936681102,450001498,18,M
936681103,450001498,22,M
936681104,450001498,20,M
936681105,450001498,19,M
936681106,450001498,20,M
936681107,450001498,19,M
936681108,450001498,20,M
936681109,450001498,21,M
936681110,450001498,18,M
936681111,450001498,19,M
936681112,450001498,20,M
936681113,450001498,21,M
936681114,450001498,18,M
936681115,450001498,20,M
936681116,450001498,19,M
936681117,450001498,22,M
936681118,450001498,19,M
936681119,450001498,20,M
936681120,450001498,19,M
936681121,450001498,21,M
936681122,450001498,18,M
936681123,450001498,21,M
936681124,450001498,19,M
936681125,450001498,19,M
936681126,450001498,21,M
936681127,450001498,20,M
936681128,450001498,22,M
936681129,450001498,20,M
936681130,450001498,18,M
936681131,450001498,20,M
936681132,450001498,21,M
936681133,450001498,23,M
936681134,450001498,20,M
936681135,450001498,24,M
936681136,450001498,20,M
936681137,450001498,24,M
936681138,450001498,19,M
936681139,450001498,18,M
936681140,450001498,21,M
936681141,450001498,20,M
936681142,450001498,24,M
936681143,450001498,19,M
936681144,450001498,18,M
936681145,450001498,19,M
936681146,450001498,18,M
936681147,450001498,19,M
936681148,450001498,23,F
936681180,450001498,22,F
936681179,450001498,19,F
936681178,450001498,19,F
936681149,450001498,18,F
936681150,450001498,19,F
936681151,450001498,19,F
936681152,450001498,23,F
936681153,450001498,19,F
936681177,450001498,20,F
936681176,450001498,22,F
936681175,450001498,24,F
936681174,450001498,22,F
936681154,450001498,20,F
936681155,450001498,18,F
936681156,450001498,21,F
936681158,450001498,23,F
936681159,450001498,19,F
936681160,450001498,19,F
936681173,450001498,19,F
936681164,450001498,19,F
936681163,450001498,20,F
936681162,450001498,23,F
936681161,450001498,21,F
936681165,450001498,21,F
936681203,450001499,19,M
936681204,450001499,18,M
936681205,450001499,21,M
936681206,450001499,21,M
936681207,450001499,20,M
936681208,450001499,19,M
936681209,450001499,21,M
936681210,450001499,32,M
936681211,450001499,18,M
936681212,450001499,22,M
936681259,450001499,22,F
936681213,450001499,18,M
936681214,450001499,21,M
936681215,450001499,19,M
936681216,450001499,19,M
936681217,450001499,19,M
936681218,450001499,19,M
936681219,450001499,19,M
936681220,450001499,23,M
936681221,450001499,22,F
936681222,450001499,22,F
936681223,450001499,20,F
936681224,450001499,18,F
936681225,450001499,19,F
936681226,450001499,19,F
936681227,450001499,23,F
936681228,450001499,22,F
936681229,450001499,19,F
936681230,450001499,22,F
936681231,450001499,18,F
936681232,450001499,18,F
936681233,450001499,22,F
936681260,450001499,22,F
936681234,450001499,20,F
936681235,450001499,31,F
936681236,450001499,18,F
936681237,450001499,18,F
936681238,450001499,19,F
936681239,450001499,19,F
936681240,450001499,18,F
936681241,450001499,19,F
936681242,450001499,23,F
936681261,450001499,20,F
936681264,450001499,20,F
936681262,450001499,18,F
936681263,450001499,18,F
936681243,450001499,19,F
936681244,450001499,23,F
936681245,450001499,19,F
936681246,450001499,19,F
936681247,450001499,18,F
936681248,450001499,18,F
936681249,450001499,19,F
936681250,450001499,18,F
936681251,450001499,23,F
936681252,450001499,19,F
936681253,450001499,22,F
936681254,450001499,19,F
936681255,450001499,22,F
936681256,450001499,19,F
936681257,450001499,20,F
936681258,450001499,21,F
936681196,450001499,21,M
936681197,450001499,19,M
936681198,450001499,18,M
936681199,450001499,19,M
936681200,450001499,20,M
936681201,450001499,20,M
936681202,450001499,19,M
941481697,450013386,25,M
941481682,450013386,44,M
941481683,450013386,25,M
941481684,450013386,45,M
941481685,450013386,49,M
941481686,450013386,26,M
941481687,450013386,44,M
941481688,450013386,33,M
941481689,450013386,36,M
941481690,450013386,28,M
941481691,450013386,36,M
941481692,450013386,38,M
941481693,450013386,32,M
941481694,450013386,26,M
941481695,450013386,36,M
941481696,450013386,46,M
941481698,450013386,53,M
941481699,450013386,25,M
941481700,450013386,43,M
941481701,450013386,49,M
941481702,450013386,42,M
941481703,450013386,27,M
941481704,450013386,32,M
941481705,450013386,41,M
941481706,450013386,46,M
941481707,450013386,39,M
941481708,450013386,21,M
941481709,450013386,46,M
941481710,450013386,31,M
941481711,450013386,52,M
941481712,450013386,24,M
941481713,450013386,21,M
941481714,450013386,42,M
941481715,450013386,25,M
941481716,450013386,54,M
941481717,450013386,44,M
941481718,450013386,56,M
941481719,450013386,31,M
941481720,450013386,23,M
941481721,450013386,37,M
941481722,450013386,23,M
941481723,450013386,40,M
941481724,450013386,26,M
941481725,450013386,41,M
941481726,450013386,25,M
941481727,450013386,36,M
941481728,450013386,42,M
941481729,450013386,62,M
941481730,450013386,49,M
941481731,450013386,37,M
941481732,450013386,59,M
941481733,450013386,31,M
941481734,450013386,39,M
941481735,450013386,34,M
941481736,450013386,35,M
941481737,450013386,35,M
941481738,450013386,33,M
941481739,450013386,38,M
941481740,450013386,26,M
941481741,450013386,34,M
941481742,450013386,26,M
941481743,450013386,40,M
941481744,450013386,41,M
941481745,450013386,21,M
941481746,450013386,21,M
941481747,450013386,24,M
941481748,450013386,43,M
941481749,450013386,59,M
941481750,450013386,56,M
941481751,450013386,42,M
941481752,450013386,47,M
941481753,450013386,29,M
941481754,450013386,31,M
941481755,450013386,35,M
941481756,450013386,33,M
941481757,450013386,45,M
941481758,450013386,23,M
941481759,450013386,40,M
941481760,450013386,51,M
941481761,450013386,43,M
941481762,450013386,53,M
941481763,450013386,40,M
941481764,450013386,43,M
941481765,450013386,56,M
941481766,450013386,29,M
941481767,450013386,25,M
941481768,450013386,40,M
941481769,450013386,22,M
941481770,450013386,51,M
941481771,450013386,27,M
941481772,450013386,44,M
941481773,450013386,58,M
941481774,450013386,24,M
941481775,450013386,47,M
941481776,450013386,31,M
941481777,450013386,46,M
941481778,450013386,23,M
941481779,450013386,39,M
941481780,450013386,48,M
941481781,450013386,63,M
941481782,450013386,34,M
